airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,70.85,0.11,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.36,1537446600,0.88,clear-day,33.636667,-84.428056,0.0,0.0,,1018.54,Clear,70.0,1537444800,0.0,4.19,109.0,4.47,1.33
ATL,76.02,0.09,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",66.98,1537446600,0.76,clear-day,33.636667,-84.428056,0.0,0.0,,1019.35,Clear,75.25,1537448400,1.0,3.85,68.0,5.77,1.59
ATL,83.79,0.01,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",67.79,1537446600,0.64,clear-day,33.636667,-84.428056,0.0,0.0,,1019.96,Clear,81.07,1537452000,2.0,2.52,94.0,7.24,2.14
ATL,89.27,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",67.59,1537446600,0.54,clear-day,33.636667,-84.428056,0.0,0.0,,1020.3,Clear,86.06,1537455600,5.0,3.25,108.0,6.93,2.62
ATL,91.41,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.85,1537446600,0.47,clear-day,33.636667,-84.428056,0.0,0.0,,1020.24,Clear,88.97,1537459200,7.0,2.99,135.0,8.44,3.36
ATL,92.44,0.22,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",65.42,1537446600,0.44,clear-day,33.636667,-84.428056,0.0,0.0,,1019.59,Clear,90.14,1537462800,7.0,3.6,112.0,9.03,3.79
ATL,93.04,0.31,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.64,1537446600,0.42,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.86,Partly Cloudy,91.1,1537466400,7.0,4.22,102.0,9.18,4.03
ATL,93.82,0.58,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.32,1537446600,0.4,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1017.87,Partly Cloudy,91.97,1537470000,5.0,3.09,90.0,8.92,4.16
ATL,93.69,0.52,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",63.84,1537446600,0.39,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1017.31,Partly Cloudy,92.1,1537473600,4.0,3.78,90.0,9.37,3.66
ATL,92.93,0.44,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",63.74,1537446600,0.4,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1017.08,Partly Cloudy,91.46,1537477200,2.0,4.18,114.0,8.16,4.32
ATL,92.43,0.39,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",63.46,1537446600,0.4,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1017.01,Partly Cloudy,91.14,1537480800,1.0,3.92,113.0,6.5,4.29
ATL,90.24,0.24,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",63.62,1537446600,0.43,clear-day,33.636667,-84.428056,0.0,0.0,,1017.12,Clear,89.01,1537484400,0.0,4.21,109.0,5.87,3.93
ATL,86.24,0.19,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.21,1537446600,0.5,clear-night,33.636667,-84.428056,0.0,0.0,,1017.55,Clear,84.79,1537488000,0.0,4.34,111.0,4.62,2.13
ATL,82.49,0.01,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.93,1537446600,0.59,clear-night,33.636667,-84.428056,0.0,0.0,,1018.13,Clear,80.67,1537491600,0.0,4.42,104.0,4.9,1.81
ATL,79.27,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",64.04,1537446600,0.61,clear-night,33.636667,-84.428056,0.0,0.0,,1018.51,Clear,78.84,1537495200,0.0,4.77,102.0,5.74,2.75
ATL,78.68,0.0,partly-cloudy-day,"Partly cloudy starting in the afternoon, continuing until evening.",63.28,1537446600,0.6,clear-night,33.636667,-84.428056,0.0,0.0,,1019.07,Clear,78.32,1537498800,0.0,3.86,119.0,4.4,2.68
ATL,77.1,0.0,partly-cloudy-day,Partly cloudy throughout the day.,63.5,1537533000,0.64,clear-night,33.636667,-84.428056,0.0,0.0,,1019.5,Clear,76.73,1537502400,0.0,4.18,133.0,4.38,2.79
ATL,75.76,0.0,partly-cloudy-day,Partly cloudy throughout the day.,63.67,1537533000,0.67,clear-night,33.636667,-84.428056,0.0,0.0,,1019.71,Clear,75.37,1537506000,0.0,4.11,135.0,4.71,3.54
ATL,75.14,0.0,partly-cloudy-day,Partly cloudy throughout the day.,65.0,1537533000,0.72,clear-night,33.636667,-84.428056,0.0,0.0,,1019.98,Clear,74.59,1537509600,0.0,4.02,151.0,5.54,4.2
ATL,73.99,0.0,partly-cloudy-day,Partly cloudy throughout the day.,65.57,1537533000,0.77,clear-night,33.636667,-84.428056,0.0,0.0,,1020.25,Clear,73.35,1537513200,0.0,3.39,159.0,4.06,2.19
ATL,72.33,0.0,partly-cloudy-day,Partly cloudy throughout the day.,65.92,1537533000,0.82,clear-night,33.636667,-84.428056,0.0,0.0,,1020.41,Clear,71.6,1537516800,0.0,3.28,124.0,4.83,1.93
ATL,71.15,0.03,partly-cloudy-day,Partly cloudy throughout the day.,66.22,1537533000,0.87,clear-night,33.636667,-84.428056,0.0,0.0,,1020.45,Clear,70.34,1537520400,0.0,3.26,104.0,4.15,1.22
ATL,70.78,0.0,partly-cloudy-day,Partly cloudy throughout the day.,66.53,1537533000,0.89,clear-night,33.636667,-84.428056,0.0,0.0,,1020.92,Clear,69.91,1537524000,0.0,3.66,91.0,5.94,1.7
ATL,70.27,0.0,partly-cloudy-day,Partly cloudy throughout the day.,66.5,1537533000,0.91,clear-night,33.636667,-84.428056,0.0,0.0,,1021.04,Clear,69.37,1537527600,0.0,3.43,85.0,5.41,1.66
ATL,70.81,0.09,partly-cloudy-day,Partly cloudy throughout the day.,67.04,1537533000,0.91,clear-day,33.636667,-84.428056,0.0,0.0,,1021.65,Clear,69.86,1537531200,0.0,2.71,117.0,5.34,1.89
ATL,74.82,0.04,partly-cloudy-day,Partly cloudy throughout the day.,68.93,1537533000,0.85,clear-day,33.636667,-84.428056,0.0,0.0,,1021.95,Clear,73.75,1537534800,1.0,3.4,107.0,5.89,3.13
ATL,79.13,0.35,partly-cloudy-day,Partly cloudy throughout the day.,70.25,1537533000,0.77,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.95,Partly Cloudy,78.01,1537538400,2.0,3.67,138.0,6.97,3.67
ATL,83.84,0.5,partly-cloudy-day,Partly cloudy throughout the day.,69.92,1537533000,0.7,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1022.04,Partly Cloudy,80.52,1537542000,4.0,3.38,145.0,8.05,3.72
ATL,86.57,0.4,partly-cloudy-day,Partly cloudy throughout the day.,68.06,1537533000,0.6,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1021.62,Partly Cloudy,83.41,1537545600,5.0,3.29,134.0,8.6,3.99
ATL,86.93,0.65,partly-cloudy-day,Partly cloudy throughout the day.,65.76,1537533000,0.53,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.95,Mostly Cloudy,84.79,1537549200,5.0,3.6,121.0,8.28,4.02
ATL,88.01,0.56,partly-cloudy-day,Partly cloudy throughout the day.,64.08,1537533000,0.47,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1020.21,Partly Cloudy,86.63,1537552800,6.0,3.38,116.0,8.58,3.26
ATL,89.91,0.44,partly-cloudy-day,Partly cloudy throughout the day.,63.06,1537533000,0.42,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1019.07,Partly Cloudy,88.96,1537556400,5.0,3.79,135.0,9.34,3.78
ATL,89.0,0.43,partly-cloudy-day,Partly cloudy throughout the day.,62.1,1537533000,0.42,partly-cloudy-day,33.636667,-84.428056,0.0,0.0,,1018.33,Partly Cloudy,88.5,1537560000,4.0,2.96,134.0,9.38,3.8
ATL,89.69,0.2,partly-cloudy-day,Partly cloudy throughout the day.,61.89,1537533000,0.4,clear-day,33.636667,-84.428056,0.0,0.0,,1017.72,Clear,89.27,1537563600,2.0,4.05,126.0,8.02,4.14
ATL,88.92,0.13,partly-cloudy-day,Partly cloudy throughout the day.,61.83,1537533000,0.41,clear-day,33.636667,-84.428056,0.0,0.0,,1017.54,Clear,88.53,1537567200,1.0,3.65,134.0,7.84,3.82
