airport,apparentTemperature,cloudCover,daily icon,daily summary,dewPoint,epoch_time,humidity,icon,latitude,longitude,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
ATL,55.47,0.0,partly-cloudy-night,Mostly cloudy in the morning.,44.52,1494160200,0.67,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.13,Clear,55.47,1494212400,0.0,4.19,287.0,0.92,0.33
ATL,53.39,0.0,clear-day,Clear throughout the day.,44.86,1494246600,0.73,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.31,Clear,53.39,1494216000,0.0,3.17,280.0,0.71,0.36
ATL,51.89,0.0,clear-day,Clear throughout the day.,44.92,1494246600,0.77,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.5,Clear,51.89,1494219600,0.0,3.18,281.0,0.49,0.29
ATL,50.45,0.0,clear-day,Clear throughout the day.,44.47,1494246600,0.8,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.57,Clear,50.45,1494223200,0.0,2.89,273.0,0.47,0.33
ATL,49.29,0.0,clear-day,Clear throughout the day.,44.36,1494246600,0.83,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.7,Clear,49.29,1494226800,0.0,4.87,264.0,0.4,0.12
ATL,48.65,0.0,clear-day,Clear throughout the day.,44.12,1494246600,0.84,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.91,Clear,48.65,1494230400,0.0,3.71,257.0,0.53,0.09
ATL,48.02,0.0,clear-day,Clear throughout the day.,43.76,1494246600,0.85,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.35,Clear,48.02,1494234000,0.0,4.18,259.0,0.97,0.41
ATL,47.59,0.0,clear-day,Clear throughout the day.,43.58,1494246600,0.86,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.95,Clear,47.59,1494237600,0.0,4.12,287.0,1.39,0.23
ATL,46.66,0.0,clear-day,Clear throughout the day.,43.58,1494246600,0.89,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.63,Clear,46.66,1494241200,0.0,3.93,296.0,1.32,0.14
ATL,50.43,0.0,clear-day,Clear throughout the day.,45.37,1494246600,0.83,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.14,Clear,50.43,1494244800,0.0,4.11,358.0,1.53,0.19
ATL,59.45,0.0,clear-day,Clear throughout the day.,47.37,1494246600,0.64,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.3,Clear,59.45,1494248400,2.0,2.96,318.0,3.03,1.09
ATL,64.87,0.0,clear-day,Clear throughout the day.,46.94,1494246600,0.52,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.3,Clear,64.87,1494252000,4.0,2.13,328.0,5.46,2.19
ATL,68.86,0.0,clear-day,Clear throughout the day.,47.2,1494246600,0.46,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.97,Clear,68.86,1494255600,7.0,3.53,331.0,7.86,3.33
ATL,70.8,0.0,clear-day,Clear throughout the day.,47.16,1494246600,0.43,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.97,Clear,70.8,1494259200,9.0,3.98,340.0,9.51,3.8
ATL,73.25,0.0,clear-day,Clear throughout the day.,47.51,1494246600,0.4,clear-day,33.636667,-84.428056,,0.0,0.0,,1019.57,Clear,73.25,1494262800,11.0,3.47,337.0,9.43,3.52
ATL,74.83,0.0,clear-day,Clear throughout the day.,48.33,1494246600,0.39,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.96,Clear,74.83,1494266400,11.0,3.81,324.0,9.6,3.91
ATL,76.03,0.0,clear-day,Clear throughout the day.,48.71,1494246600,0.38,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.26,Clear,76.03,1494270000,9.0,3.73,326.0,11.0,4.81
ATL,77.13,0.0,clear-day,Clear throughout the day.,48.3,1494246600,0.36,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.78,Clear,77.13,1494273600,7.0,3.56,325.0,10.06,3.66
ATL,77.61,0.0,clear-day,Clear throughout the day.,47.96,1494246600,0.35,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.26,Clear,77.61,1494277200,4.0,3.79,312.0,11.3,4.02
ATL,77.42,0.0,clear-day,Clear throughout the day.,48.05,1494246600,0.36,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.94,Clear,77.42,1494280800,2.0,3.54,317.0,9.45,3.9
ATL,76.37,0.0,clear-day,Clear throughout the day.,48.49,1494246600,0.37,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.82,Clear,76.37,1494284400,1.0,4.0,313.0,7.26,2.96
ATL,73.86,0.06,clear-day,Clear throughout the day.,49.58,1494246600,0.42,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.76,Clear,73.86,1494288000,0.0,4.09,322.0,2.84,1.3
ATL,68.56,0.0,clear-day,Clear throughout the day.,51.17,1494246600,0.54,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.97,Clear,68.56,1494291600,0.0,3.96,315.0,1.6,0.34
ATL,64.56,0.02,clear-day,Clear throughout the day.,52.11,1494246600,0.64,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.1,Clear,64.56,1494295200,0.0,4.17,222.0,0.82,0.09
ATL,62.06,0.0,clear-day,Clear throughout the day.,52.51,1494246600,0.71,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.32,Clear,62.06,1494298800,0.0,3.42,254.0,0.79,0.04
ATL,59.57,0.0,clear-day,Clear throughout the day.,52.41,1494333000,0.77,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.51,Clear,59.57,1494302400,0.0,4.63,292.0,0.4,0.06
ATL,58.55,0.0,clear-day,Clear throughout the day.,51.95,1494333000,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.89,Clear,58.55,1494306000,0.0,4.7,253.0,1.39,0.15
ATL,57.81,0.0,clear-day,Clear throughout the day.,52.1,1494333000,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.58,Clear,57.81,1494309600,0.0,4.44,261.0,0.81,0.36
ATL,57.17,0.0,clear-day,Clear throughout the day.,51.88,1494333000,0.82,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.95,Clear,57.17,1494313200,0.0,3.93,244.0,0.87,0.2
ATL,56.06,0.0,clear-day,Clear throughout the day.,51.64,1494333000,0.85,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.99,Clear,56.06,1494316800,0.0,3.96,304.0,0.61,0.27
ATL,55.37,0.0,clear-day,Clear throughout the day.,51.42,1494333000,0.87,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.01,Clear,55.37,1494320400,0.0,4.25,294.0,0.6,0.05
ATL,55.13,0.0,clear-day,Clear throughout the day.,51.07,1494333000,0.86,clear-night,33.636667,-84.428056,,0.0,0.0,,1017.1,Clear,55.13,1494324000,0.0,4.12,330.0,1.58,0.23
ATL,54.1,0.0,clear-day,Clear throughout the day.,50.92,1494333000,0.89,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.25,Clear,54.1,1494327600,0.0,4.76,329.0,1.13,0.16
ATL,57.76,0.0,clear-day,Clear throughout the day.,52.24,1494333000,0.82,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.71,Clear,57.76,1494331200,0.0,4.07,250.0,1.9,1.02
ATL,66.53,0.0,clear-day,Clear throughout the day.,54.92,1494333000,0.66,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.01,Clear,66.53,1494334800,2.0,4.14,267.0,3.17,1.34
ATL,72.84,0.0,clear-day,Clear throughout the day.,56.25,1494333000,0.56,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.3,Clear,72.84,1494338400,4.0,3.7,290.0,4.56,1.94
ATL,77.18,0.0,clear-day,Clear throughout the day.,56.66,1494333000,0.49,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.54,Clear,77.18,1494342000,7.0,3.11,300.0,7.13,2.94
ATL,79.81,0.0,clear-day,Clear throughout the day.,56.38,1494333000,0.45,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.45,Clear,79.81,1494345600,9.0,3.97,296.0,8.23,3.1
ATL,82.13,0.0,clear-day,Clear throughout the day.,55.94,1494333000,0.41,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.13,Clear,82.13,1494349200,11.0,3.99,266.0,9.05,2.99
ATL,83.81,0.06,clear-day,Clear throughout the day.,55.74,1494333000,0.38,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.58,Clear,83.81,1494352800,10.0,3.89,271.0,10.5,3.7
ATL,84.49,0.07,clear-day,Clear throughout the day.,54.88,1494333000,0.36,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.99,Clear,84.49,1494356400,9.0,4.4,265.0,11.8,4.65
ATL,84.84,0.06,clear-day,Clear throughout the day.,54.76,1494333000,0.36,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.2,Clear,84.84,1494360000,7.0,4.21,282.0,10.47,4.16
ATL,85.08,0.06,clear-day,Clear throughout the day.,54.6,1494333000,0.35,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.65,Clear,85.08,1494363600,4.0,4.07,267.0,10.71,4.39
ATL,84.41,0.0,clear-day,Clear throughout the day.,54.28,1494333000,0.36,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.3,Clear,84.41,1494367200,2.0,4.05,274.0,9.3,3.7
ATL,82.91,0.0,clear-day,Clear throughout the day.,54.62,1494333000,0.38,clear-day,33.636667,-84.428056,,0.0,0.0,,1014.97,Clear,82.91,1494370800,1.0,4.16,266.0,7.52,3.17
ATL,80.17,0.0,clear-day,Clear throughout the day.,55.14,1494333000,0.42,clear-day,33.636667,-84.428056,,0.0,0.0,,1014.88,Clear,80.17,1494374400,0.0,3.41,267.0,3.87,1.69
ATL,75.68,0.0,clear-day,Clear throughout the day.,55.68,1494333000,0.5,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.35,Clear,75.68,1494378000,0.0,3.48,264.0,1.71,0.66
ATL,71.24,0.0,clear-day,Clear throughout the day.,56.23,1494333000,0.59,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.63,Clear,71.24,1494381600,0.0,4.22,262.0,1.35,0.63
ATL,69.02,0.0,clear-day,Clear throughout the day.,56.41,1494333000,0.64,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.96,Clear,69.02,1494385200,0.0,4.22,260.0,1.11,0.58
ATL,66.7,0.0,clear-day,Clear throughout the day.,56.49,1494419400,0.7,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.05,Clear,66.7,1494388800,0.0,4.47,257.0,0.84,0.61
ATL,65.29,0.0,clear-day,Clear throughout the day.,56.21,1494419400,0.72,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.29,Clear,65.29,1494392400,0.0,3.49,249.0,1.16,0.55
ATL,64.33,0.0,clear-day,Clear throughout the day.,56.01,1494419400,0.74,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.05,Clear,64.33,1494396000,0.0,4.26,254.0,1.17,0.55
ATL,62.43,0.0,clear-day,Clear throughout the day.,55.82,1494419400,0.79,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.69,Clear,62.43,1494399600,0.0,3.9,264.0,0.89,0.53
ATL,61.07,0.0,clear-day,Clear throughout the day.,55.71,1494419400,0.83,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.9,Clear,61.07,1494403200,0.0,4.5,283.0,0.93,0.32
ATL,59.82,0.0,clear-day,Clear throughout the day.,55.63,1494419400,0.86,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.35,Clear,59.82,1494406800,0.0,3.17,283.0,1.33,0.43
ATL,59.41,0.0,clear-day,Clear throughout the day.,55.7,1494419400,0.88,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.8,Clear,59.41,1494410400,0.0,4.05,294.0,1.27,0.23
ATL,58.79,0.0,clear-day,Clear throughout the day.,55.58,1494419400,0.89,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.55,Clear,58.79,1494414000,0.0,4.86,346.0,1.33,0.09
ATL,59.76,0.0,clear-day,Clear throughout the day.,57.29,1494419400,0.92,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.14,Clear,59.76,1494417600,0.0,10.0,,0.0,0.0
ATL,69.81,0.0,clear-day,Clear throughout the day.,60.36,1494419400,0.72,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.45,Clear,69.74,1494421200,2.0,4.11,278.0,2.69,1.62
ATL,75.24,0.0,clear-day,Clear throughout the day.,62.15,1494419400,0.64,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.37,Clear,75.02,1494424800,4.0,3.09,298.0,4.04,1.81
ATL,77.88,0.0,clear-day,Clear throughout the day.,62.33,1494419400,0.59,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.48,Clear,77.63,1494428400,7.0,3.73,315.0,5.82,2.15
ATL,81.52,0.13,clear-day,Clear throughout the day.,61.15,1494419400,0.52,clear-day,33.636667,-84.428056,,0.0,0.0,,1018.48,Clear,80.58,1494432000,9.0,3.42,307.0,8.28,3.41
ATL,82.68,0.18,clear-day,Clear throughout the day.,61.04,1494419400,0.49,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.81,Clear,82.04,1494435600,10.0,3.45,296.0,8.8,3.25
ATL,84.07,0.11,clear-day,Clear throughout the day.,60.66,1494419400,0.46,clear-day,33.636667,-84.428056,,0.0,0.0,,1017.58,Clear,83.81,1494439200,10.0,3.87,286.0,9.11,3.06
ATL,85.2,0.06,clear-day,Clear throughout the day.,60.75,1494419400,0.44,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.77,Clear,85.07,1494442800,9.0,3.89,272.0,9.19,3.36
ATL,86.1,0.06,clear-day,Clear throughout the day.,60.19,1494419400,0.42,clear-day,33.636667,-84.428056,,0.0,0.0,,1016.31,Clear,86.1,1494446400,7.0,3.82,270.0,9.31,3.92
ATL,86.16,0.0,clear-day,Clear throughout the day.,59.84,1494419400,0.41,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.68,Clear,86.16,1494450000,4.0,3.53,264.0,9.68,3.78
ATL,85.92,0.0,clear-day,Clear throughout the day.,59.1,1494419400,0.4,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.58,Clear,85.92,1494453600,2.0,3.54,263.0,7.76,3.36
ATL,84.68,0.0,clear-day,Clear throughout the day.,59.4,1494419400,0.43,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.2,Clear,84.68,1494457200,1.0,4.04,255.0,5.94,2.54
ATL,82.27,0.0,clear-day,Clear throughout the day.,59.71,1494419400,0.47,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.07,Clear,81.93,1494460800,0.0,3.88,262.0,3.53,1.28
ATL,77.09,0.0,clear-day,Clear throughout the day.,60.55,1494419400,0.57,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.32,Clear,77.02,1494464400,0.0,4.3,251.0,1.62,0.66
ATL,73.84,0.0,clear-day,Clear throughout the day.,60.55,1494419400,0.63,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.68,Clear,73.79,1494468000,0.0,3.73,256.0,1.59,0.8
ATL,71.59,0.0,clear-day,Clear throughout the day.,60.69,1494419400,0.69,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.11,Clear,71.51,1494471600,0.0,3.67,260.0,0.97,0.56
ATL,69.55,0.0,partly-cloudy-day,Partly cloudy in the morning.,60.65,1494505800,0.74,clear-night,33.636667,-84.428056,,0.0,0.0,,1016.03,Clear,69.44,1494475200,0.0,3.95,257.0,1.01,0.65
ATL,68.76,0.0,partly-cloudy-day,Partly cloudy in the morning.,60.73,1494505800,0.76,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.69,Clear,68.63,1494478800,0.0,4.1,246.0,1.28,0.79
ATL,68.81,0.06,partly-cloudy-day,Partly cloudy in the morning.,60.7,1494505800,0.76,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.55,Clear,68.68,1494482400,0.0,3.89,255.0,2.47,1.22
ATL,67.64,0.01,partly-cloudy-day,Partly cloudy in the morning.,60.53,1494505800,0.78,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.15,Clear,67.5,1494486000,0.0,3.4,268.0,1.93,0.86
ATL,65.97,0.0,partly-cloudy-day,Partly cloudy in the morning.,60.31,1494505800,0.82,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.78,Clear,65.82,1494489600,0.0,3.62,258.0,1.29,0.7
ATL,65.44,0.01,partly-cloudy-day,Partly cloudy in the morning.,60.08,1494505800,0.83,clear-night,33.636667,-84.428056,,0.0,0.0,,1015.11,Clear,65.3,1494493200,0.0,3.28,290.0,1.74,0.62
ATL,63.86,0.03,partly-cloudy-day,Partly cloudy in the morning.,59.63,1494505800,0.87,clear-night,33.636667,-84.428056,,0.0,0.0,,1014.93,Clear,63.72,1494496800,0.0,4.18,255.0,1.29,0.33
ATL,63.04,0.3,partly-cloudy-day,Partly cloudy in the morning.,59.36,1494505800,0.88,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1015.58,Partly Cloudy,62.9,1494500400,0.0,4.07,258.0,1.38,0.71
ATL,64.82,0.46,partly-cloudy-day,Partly cloudy in the morning.,60.22,1494505800,0.86,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1016.17,Partly Cloudy,64.63,1494504000,0.0,3.59,284.0,2.18,1.03
ATL,69.71,0.25,partly-cloudy-day,Partly cloudy in the morning.,61.79,1494505800,0.77,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1016.27,Partly Cloudy,69.47,1494507600,2.0,3.36,287.0,3.89,1.9
ATL,74.43,0.27,partly-cloudy-day,Partly cloudy in the morning.,61.99,1494505800,0.66,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1016.14,Partly Cloudy,74.22,1494511200,4.0,3.71,296.0,8.31,3.52
ATL,78.11,0.13,partly-cloudy-day,Partly cloudy in the morning.,62.34,1494505800,0.59,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.42,Clear,77.86,1494514800,6.0,3.7,302.0,9.87,3.99
ATL,81.41,0.16,partly-cloudy-day,Partly cloudy in the morning.,61.99,1494505800,0.54,clear-day,33.636667,-84.428056,,0.0,0.0,,1015.01,Clear,80.24,1494518400,8.0,4.08,297.0,8.99,3.69
ATL,82.75,0.17,partly-cloudy-day,Partly cloudy in the morning.,61.13,1494505800,0.49,clear-day,33.636667,-84.428056,,0.0,0.0,,1014.41,Clear,82.09,1494522000,10.0,3.83,281.0,9.51,4.01
ATL,84.36,0.25,partly-cloudy-day,Partly cloudy in the morning.,61.37,1494505800,0.47,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1013.47,Partly Cloudy,83.89,1494525600,9.0,3.64,257.0,10.1,3.77
ATL,85.25,0.25,partly-cloudy-day,Partly cloudy in the morning.,61.17,1494505800,0.45,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.82,Partly Cloudy,84.97,1494529200,8.0,3.51,248.0,11.2,4.04
ATL,84.67,0.27,partly-cloudy-day,Partly cloudy in the morning.,60.83,1494505800,0.45,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1012.27,Partly Cloudy,84.44,1494532800,6.0,4.01,247.0,9.82,3.69
ATL,85.14,0.24,partly-cloudy-day,Partly cloudy in the morning.,60.4,1494505800,0.44,clear-day,33.636667,-84.428056,,0.0,0.0,,1011.43,Clear,85.12,1494536400,4.0,3.25,248.0,10.58,4.37
ATL,84.05,0.27,partly-cloudy-day,Partly cloudy in the morning.,60.58,1494505800,0.46,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1011.63,Partly Cloudy,83.82,1494540000,2.0,3.81,264.0,8.5,3.55
ATL,82.87,0.09,partly-cloudy-day,Partly cloudy in the morning.,61.71,1494505800,0.5,clear-day,33.636667,-84.428056,,0.0,0.0,,1011.26,Clear,82.05,1494543600,1.0,3.68,262.0,7.41,2.67
ATL,79.92,0.06,partly-cloudy-day,Partly cloudy in the morning.,61.84,1494505800,0.55,clear-day,33.636667,-84.428056,,0.0,0.0,,1011.48,Clear,79.69,1494547200,0.0,3.9,269.0,5.86,2.52
ATL,76.41,0.15,partly-cloudy-day,Partly cloudy in the morning.,62.13,1494505800,0.62,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.41,Clear,76.19,1494550800,0.0,4.12,256.0,2.41,1.34
ATL,73.43,0.06,partly-cloudy-day,Partly cloudy in the morning.,62.49,1494505800,0.69,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.33,Clear,73.16,1494554400,0.0,4.05,245.0,1.71,1.27
ATL,71.94,0.0,partly-cloudy-day,Partly cloudy in the morning.,62.78,1494505800,0.74,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.66,Clear,71.61,1494558000,0.0,3.93,243.0,2.24,1.18
ATL,70.78,0.0,partly-cloudy-day,Mostly cloudy throughout the day.,62.65,1494592200,0.76,clear-night,33.636667,-84.428056,,0.0,0.0,,1012.06,Clear,70.45,1494561600,0.0,3.6,253.0,2.56,1.18
ATL,69.6,0.0,partly-cloudy-day,Mostly cloudy throughout the day.,62.79,1494592200,0.8,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.97,Clear,69.22,1494565200,0.0,3.64,254.0,2.8,1.36
ATL,69.27,0.03,partly-cloudy-day,Mostly cloudy throughout the day.,62.87,1494592200,0.81,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.94,Clear,68.86,1494568800,0.0,3.63,258.0,2.61,1.27
ATL,68.29,0.0,partly-cloudy-day,Mostly cloudy throughout the day.,62.95,1494592200,0.84,clear-night,33.636667,-84.428056,,0.0,0.0,,1011.53,Clear,67.84,1494572400,0.0,3.74,263.0,2.67,0.9
ATL,66.89,0.07,partly-cloudy-day,Mostly cloudy throughout the day.,62.54,1494592200,0.87,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.68,Clear,66.44,1494576000,0.0,3.44,268.0,1.65,0.36
ATL,65.53,0.03,partly-cloudy-day,Mostly cloudy throughout the day.,62.07,1494592200,0.9,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.61,Clear,65.09,1494579600,0.0,2.61,273.0,1.45,0.5
ATL,64.52,0.0,partly-cloudy-day,Mostly cloudy throughout the day.,61.66,1494592200,0.92,clear-night,33.636667,-84.428056,,0.0,0.0,,1010.11,Clear,64.09,1494583200,0.0,2.63,300.0,2.08,0.22
ATL,63.66,0.3,partly-cloudy-day,Mostly cloudy throughout the day.,61.28,1494592200,0.93,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1010.12,Partly Cloudy,63.25,1494586800,0.0,2.32,253.0,1.73,0.45
ATL,65.24,0.31,partly-cloudy-day,Mostly cloudy throughout the day.,62.56,1494592200,0.93,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1010.35,Partly Cloudy,64.71,1494590400,0.0,2.77,242.0,2.35,0.76
ATL,68.19,0.55,partly-cloudy-day,Mostly cloudy throughout the day.,64.0,1494592200,0.88,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1010.66,Partly Cloudy,67.58,1494594000,2.0,3.33,246.0,4.21,1.88
ATL,70.83,0.47,partly-cloudy-day,Mostly cloudy throughout the day.,64.48,1494592200,0.82,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1010.13,Partly Cloudy,70.25,1494597600,4.0,4.08,248.0,4.53,1.95
ATL,73.27,0.37,partly-cloudy-day,Mostly cloudy throughout the day.,65.12,1494592200,0.77,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1010.1,Partly Cloudy,72.67,1494601200,6.0,3.57,238.0,6.29,2.86
ATL,76.53,0.65,partly-cloudy-day,Mostly cloudy throughout the day.,65.06,1494592200,0.69,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1010.28,Mostly Cloudy,75.99,1494604800,6.0,4.17,240.0,7.64,3.04
ATL,79.06,0.56,partly-cloudy-day,Mostly cloudy throughout the day.,63.3,1494592200,0.59,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1009.68,Partly Cloudy,78.7,1494608400,7.0,3.87,243.0,8.94,3.43
ATL,81.55,0.56,partly-cloudy-day,Mostly cloudy throughout the day.,62.11,1494592200,0.54,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1009.15,Partly Cloudy,80.37,1494612000,7.0,3.44,242.0,9.36,3.82
ATL,82.46,0.6,partly-cloudy-day,Mostly cloudy throughout the day.,61.88,1494592200,0.51,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.93,Mostly Cloudy,81.52,1494615600,6.0,4.01,235.0,8.94,4.06
ATL,82.38,0.72,partly-cloudy-day,Mostly cloudy throughout the day.,62.35,1494592200,0.53,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.5,Mostly Cloudy,81.28,1494619200,5.0,4.08,230.0,6.22,2.65
ATL,81.4,0.66,partly-cloudy-day,Mostly cloudy throughout the day.,63.17,1494592200,0.57,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.33,Mostly Cloudy,79.94,1494622800,4.0,4.14,227.0,5.57,2.49
ATL,77.93,0.63,partly-cloudy-day,Mostly cloudy throughout the day.,62.6,1494592200,0.6,partly-cloudy-day,33.636667,-84.428056,,0.0,0.0,,1007.44,Mostly Cloudy,77.65,1494626400,2.0,3.59,252.0,9.07,3.4
ATL,70.2,0.68,partly-cloudy-day,Mostly cloudy throughout the day.,62.72,1494592200,0.78,rain,33.636667,-84.428056,,0.0269,0.33,rain,1007.6,Light Rain,69.85,1494630000,1.0,3.62,291.0,4.54,0.87
ATL,69.71,0.72,partly-cloudy-day,Mostly cloudy throughout the day.,63.11,1494592200,0.81,partly-cloudy-day,33.636667,-84.428056,,0.0086,0.37,rain,1007.72,Mostly Cloudy,69.28,1494633600,0.0,3.52,335.0,2.28,0.47
ATL,68.68,0.74,partly-cloudy-day,Mostly cloudy throughout the day.,62.79,1494592200,0.83,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.72,Mostly Cloudy,68.27,1494637200,0.0,4.15,5.0,1.38,0.26
ATL,67.32,0.68,partly-cloudy-day,Mostly cloudy throughout the day.,62.65,1494592200,0.86,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.99,Mostly Cloudy,66.88,1494640800,0.0,4.09,24.0,1.64,0.19
ATL,66.23,0.76,partly-cloudy-day,Mostly cloudy throughout the day.,62.51,1494592200,0.89,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1008.02,Mostly Cloudy,65.76,1494644400,0.0,4.01,16.0,1.04,0.15
ATL,65.46,0.66,partly-cloudy-day,Mostly cloudy throughout the day.,62.34,1494678600,0.91,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.62,Mostly Cloudy,64.98,1494648000,0.0,3.36,20.0,1.18,0.05
ATL,64.76,0.53,partly-cloudy-day,Mostly cloudy throughout the day.,61.91,1494678600,0.92,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.62,Partly Cloudy,64.31,1494651600,0.0,3.78,207.0,0.78,0.19
ATL,64.35,0.67,partly-cloudy-day,Mostly cloudy throughout the day.,61.47,1494678600,0.92,partly-cloudy-night,33.636667,-84.428056,,0.0,0.0,,1007.78,Mostly Cloudy,63.95,1494655200,0.0,2.85,218.0,1.46,0.43
